0000000000000000 A irq_stack_union
ffffffff817862c0 t usb_amd_quirk_pll
ffffffff817866c0 T usb_amd_quirk_pll_disable
ffffffff817866d0 T usb_amd_quirk_pll_enable
ffffffff817866e0 T usb_disable_xhci_ports
ffffffff81786720 T uhci_reset_hc
ffffffff81786790 T uhci_check_and_reset_hc
ffffffff81786810 T usb_enable_intel_xhci_ports
ffffffff81786900 t mmio_resource_enabled.part.1
ffffffff81786930 t quirk_usb_early_handoff
ffffffff81787070 t ehci_disable_ASE
ffffffff817870a0 t ehci_disable_PSE
ffffffff817870d0 t persist_enabled_on_companion
ffffffff81787110 t ehci_port_handed_over
ffffffff81787140 T ehci_init_driver
ffffffff81787240 T ehci_handshake
ffffffff817872b0 t ehci_hub_status_data
ffffffff81787460 t ehci_urb_done
ffffffff817874d0 t iso_sched_free
ffffffff81787520 t ehci_enable_event
ffffffff81787590 t ehci_hrtimer_func
ffffffff81787650 t ehci_reset
ffffffff81787800 t store_uframe_periodic_max
ffffffff81787940 t show_uframe_periodic_max
ffffffff81787970 t show_companion
ffffffff81787a30 t ehci_run
ffffffff81787bf0 t tt_available.isra.31
ffffffff81787d80 t compute_tt_budget.part.46
ffffffff81787e90 t qtd_fill.isra.51
ffffffff81787f60 t ehci_clear_tt_buffer.isra.53
ffffffff81787fc0 t qh_completions
ffffffff817885b0 t qtd_list_free.isra.56
ffffffff81788640 t qh_refresh.isra.58
ffffffff81788730 t qh_destroy
ffffffff81788790 t start_free_itds.part.61
ffffffff817887d0 t end_free_itds
ffffffff81788960 t turn_on_io_watchdog
ffffffff817889b0 t ehci_poll_PSS
ffffffff81788a70 t enable_periodic.part.64
ffffffff81788a90 t qh_link_periodic
ffffffff81788c90 t ehci_poll_ASS
ffffffff81788d50 t qh_link_async
ffffffff81788e20 t ehci_clear_tt_buffer_complete
ffffffff81788ea0 t start_iaa_cycle
ffffffff81788f10 t end_unlink_async
ffffffff81789170 t ehci_iaa_watchdog
ffffffff817891d0 t start_unlink_async.part.70
ffffffff81789260 t unlink_empty_async
ffffffff81789330 t ehci_qtd_alloc.isra.73
ffffffff817893a0 t ehci_mem_cleanup
ffffffff81789520 t check_intr_schedule
ffffffff817896d0 t ehci_get_frame
ffffffff81789720 t qh_urb_transaction
ffffffff81789c00 t ehci_qh_alloc
ffffffff81789cf0 t qh_append_tds
ffffffff8178a380 t set_owner
ffffffff8178a4b0 t ehci_relinquish_port
ffffffff8178a4e0 t store_companion
ffffffff8178a5a0 t iso_stream_find
ffffffff8178a9c0 t ehci_remove_device
ffffffff8178ab60 t ehci_quiesce.part.43
ffffffff8178acb0 t ehci_adjust_port_wakeup_flags.part.44
ffffffff8178af70 t ehci_halt
ffffffff8178b150 T ehci_hub_control
ffffffff8178bcb0 t ehci_silence_controller
ffffffff8178bde0 t ehci_shutdown
ffffffff8178bea0 t ehci_stop
ffffffff8178c050 T ehci_setup
ffffffff8178c5a0 T ehci_resume
ffffffff8178c820 T ehci_suspend
ffffffff8178c980 t ehci_bus_resume
ffffffff8178d4a0 t find_tt
ffffffff8178d5f0 t reserve_release_intr_bandwidth
ffffffff8178d750 t qh_schedule
ffffffff8178d8f0 t ehci_handle_intr_unlinks
ffffffff8178da50 t start_unlink_intr
ffffffff8178dd30 t ehci_handle_start_intr_unlinks
ffffffff8178ddd0 t ehci_work.part.71
ffffffff8178e7e0 t ehci_work
ffffffff8178e810 t ehci_handle_controller_death
ffffffff8178e8e0 t ehci_irq
ffffffff8178ebd0 t ehci_endpoint_reset
ffffffff8178ecf0 t ehci_urb_dequeue
ffffffff8178edd0 t ehci_bus_suspend
ffffffff8178f440 t reserve_release_iso_bandwidth
ffffffff8178f600 t ehci_endpoint_disable
ffffffff8178f7f0 t iso_stream_schedule
ffffffff8178fdf0 t ehci_urb_enqueue
ffffffff81790d40 t ehci_pci_setup
ffffffff817912c0 t ehci_pci_resume
ffffffff81791320 t ed_deschedule
ffffffff817914d0 t start_ed_unlink
ffffffff81791530 t td_fill
ffffffff81791660 t ohci_get_frame
ffffffff81791680 T ohci_init_driver
ffffffff81791750 t td_free
ffffffff817917d0 t urb_free_priv
ffffffff81791860 t finish_urb
ffffffff817919c0 t ohci_shutdown
ffffffff81791a10 t ed_schedule
ffffffff81791d80 t debug_close
ffffffff81791db0 t fill_periodic_buffer
ffffffff81792080 t debug_output
ffffffff81792130 t ohci_urb_dequeue
ffffffff817921e0 t td_done.isra.25
ffffffff81792350 t takeback_td
ffffffff81792420 t finish_unlinks
ffffffff81792790 t ohci_endpoint_disable
ffffffff81792950 t dl_done_list
ffffffff81792af0 T ohci_hub_control
ffffffff81792fb0 t ohci_dump_intr_mask.isra.32
ffffffff817930d0 t maybe_print_eds.isra.33.part.34
ffffffff81793110 t show_list.isra.35
ffffffff81793320 t fill_async_buffer
ffffffff81793390 t td_alloc.isra.39
ffffffff817933f0 t ohci_urb_enqueue
ffffffff81793e10 t fill_registers_buffer
ffffffff817946d0 t alloc_buffer
ffffffff81794730 t debug_registers_open
ffffffff81794760 t debug_periodic_open
ffffffff81794790 t debug_async_open
ffffffff817947c0 t ohci_dump
ffffffff817948c0 t ohci_stop
ffffffff81794ab0 t ohci_init
ffffffff81794e60 T ohci_setup
ffffffff81794ea0 t unlink_watchdog_func
ffffffff81795010 t ohci_rh_suspend
ffffffff81795230 t ohci_bus_suspend
ffffffff817952e0 t ohci_run
ffffffff81795860 T ohci_restart
ffffffff81795a00 t ohci_start
ffffffff81795a50 t ohci_rh_resume
ffffffff81795e60 T ohci_hub_status_data
ffffffff81796240 T ohci_resume
ffffffff81796390 T ohci_suspend
ffffffff81796410 t ohci_bus_resume
ffffffff817964f0 t ohci_irq
ffffffff81796880 t ohci_quirk_opti
ffffffff81796890 t ohci_quirk_zfmicro
ffffffff817968a0 t ohci_quirk_nec
ffffffff817968f0 t ohci_pci_reset
ffffffff81796950 t ohci_quirk_amd700
ffffffff81796990 t broken_suspend
ffffffff817969b0 t ohci_quirk_amd756
ffffffff817969e0 t ohci_quirk_nec_worker
ffffffff81796a20 t ohci_quirk_toshiba_scc
ffffffff81796a40 t ohci_quirk_ns
ffffffff81796aa0 t uhci_fsbr_timeout
ffffffff81796af0 t uhci_check_bandwidth
ffffffff81796c10 t uhci_reserve_bandwidth
ffffffff81796c90 t finish_reset
ffffffff81796cf0 t check_and_reset_hc
ffffffff81796d10 t uhci_hcd_get_frame_number
ffffffff81796d40 t uhci_set_next_interrupt
ffffffff81796d80 t any_ports_active
ffffffff81796de0 t uhci_free_td
ffffffff81796eb0 t uhci_free_qh
ffffffff81796fa0 t uhci_free_urb_priv
ffffffff81797070 t uhci_finish_suspend
ffffffff81797110 t uhci_check_ports
ffffffff817972a0 t uhci_hub_control
ffffffff81797760 t uhci_pci_configure_hc
ffffffff817977b0 t uhci_pci_check_and_reset_hc
ffffffff817977d0 t uhci_pci_reset_hc
ffffffff817977f0 t uhci_pci_init
ffffffff81797900 t uhci_fixup_toggles.isra.18
ffffffff817979f0 t uhci_map_status
ffffffff81797a60 t uhci_get_current_frame_number.part.24
ffffffff81797a90 t uhci_hc_died
ffffffff81797ad0 t uhci_shutdown
ffffffff81797af0 t uhci_pci_resume_detect_interrupts_are_broken
ffffffff81797b60 t uhci_unlink_qh
ffffffff81797ca0 t uhci_giveback_urb
ffffffff81797eb0 t uhci_activate_qh
ffffffff81798070 t uhci_urb_dequeue
ffffffff81798240 t uhci_make_qh_idle
ffffffff81798310 t uhci_urbp_wants_fsbr
ffffffff81798380 t uhci_scan_schedule.part.33
ffffffff81798e20 t suspend_rh
ffffffff81799120 t uhci_irq
ffffffff81799290 t uhci_alloc_td.isra.35
ffffffff817992e0 t uhci_alloc_qh
ffffffff81799470 t uhci_submit_common.isra.36
ffffffff81799830 t uhci_urb_enqueue
ffffffff8179a230 t uhci_pci_global_suspend_mode_is_broken
ffffffff8179a2c0 t uhci_rh_suspend
ffffffff8179a3b0 t uhci_stop
ffffffff8179a650 t uhci_hcd_endpoint_disable
ffffffff8179a840 t uhci_pci_resume
ffffffff8179a9a0 t uhci_pci_suspend
ffffffff8179aaf0 t wakeup_rh
ffffffff8179ac60 t uhci_rh_resume
ffffffff8179ad20 t uhci_hub_status_data
ffffffff8179af50 t uhci_start
ffffffff8179b570 t calculate_max_exit_latency
ffffffff8179b650 t compliance_mode_recovery_timer_init
ffffffff8179b6e0 t compliance_mode_recovery
ffffffff8179b7c0 t xhci_free_irq
ffffffff8179b840 t xhci_cleanup_msix
ffffffff8179b8c0 t xhci_set_cmd_ring_deq
ffffffff8179b940 t trace_xhci_dbg_address
ffffffff8179b9b0 t trace_xhci_dbg_context_change
ffffffff8179ba20 t trace_xhci_dbg_quirks
ffffffff8179ba90 t trace_xhci_dbg_reset_ep
ffffffff8179bb00 t trace_xhci_dbg_cancel_urb
ffffffff8179bb70 t trace_xhci_dbg_init
ffffffff8179bbe0 t xhci_add_ep_to_interval_table.isra.26
ffffffff8179bde0 t xhci_get_timeout_no_hub_lpm
ffffffff8179be90 t xhci_update_timeout_for_endpoint
ffffffff8179c060 t xhci_zero_in_ctx.isra.39
ffffffff8179c110 t xhci_get_endpoint_index.part.43
ffffffff8179c130 t xhci_check_bw_drop_ep_streams.part.44
ffffffff8179c1a0 t xhci_check_args.constprop.48
ffffffff8179c210 t xhci_count_num_new_endpoints.isra.34
ffffffff8179c240 t xhci_free_host_resources
ffffffff8179c290 t xhci_setup_device
ffffffff8179c930 T xhci_handshake
ffffffff8179c9a0 T xhci_quiesce
ffffffff8179c9d0 T xhci_halt
ffffffff8179ca90 T xhci_reset
ffffffff8179cc00 T xhci_compliance_mode_recovery_timer_quirk_check
ffffffff8179ccc0 T xhci_init
ffffffff8179cd90 T xhci_run
ffffffff8179d380 T xhci_stop
ffffffff8179d5c0 T xhci_shutdown
ffffffff8179d6e0 T xhci_suspend
ffffffff8179db90 T xhci_resume
ffffffff8179e070 T xhci_get_endpoint_index
ffffffff8179e0a0 T xhci_get_endpoint_address
ffffffff8179e0c0 T xhci_get_endpoint_flag
ffffffff8179e100 T xhci_get_endpoint_flag_from_index
ffffffff8179e110 T xhci_last_valid_endpoint
ffffffff8179e120 T xhci_urb_dequeue
ffffffff8179e4f0 T xhci_drop_endpoint
ffffffff8179e6a0 T xhci_add_endpoint
ffffffff8179e8c0 T xhci_drop_ep_from_interval_table
ffffffff8179ea50 T xhci_update_tt_active_eps
ffffffff8179eac0 t xhci_reserve_bandwidth
ffffffff8179f1e0 t xhci_configure_endpoint
ffffffff8179f7c0 T xhci_urb_enqueue
ffffffff8179fdb0 t xhci_change_max_exit_latency
ffffffff8179ff20 T xhci_check_bandwidth
ffffffff817a01b0 T xhci_reset_bandwidth
ffffffff817a0260 T xhci_cleanup_stalled_ring
ffffffff817a0480 T xhci_endpoint_reset
ffffffff817a0490 T xhci_alloc_streams
ffffffff817a0b50 T xhci_free_streams
ffffffff817a0ef0 T xhci_free_device_endpoint_resources
ffffffff817a0f80 T xhci_free_dev
ffffffff817a10b0 T xhci_alloc_dev
ffffffff817a1310 T xhci_discover_or_reset_device
ffffffff817a1620 T xhci_address_device
ffffffff817a1630 T xhci_enable_device
ffffffff817a1640 T xhci_find_raw_port_number
ffffffff817a16a0 T xhci_set_usb2_hardware_lpm
ffffffff817a16b0 T xhci_update_device
ffffffff817a16c0 T xhci_enable_usb3_lpm_timeout
ffffffff817a1900 T xhci_disable_usb3_lpm_timeout
ffffffff817a1960 T xhci_update_hub_device
ffffffff817a1be0 T xhci_get_frame
ffffffff817a1c00 T xhci_gen_setup
ffffffff817a1dc0 t xhci_test_trb_in_td
ffffffff817a1ec0 t trace_xhci_dbg_context_change
ffffffff817a1f30 t trace_xhci_dbg_init
ffffffff817a1fa0 t trace_xhci_dbg_ring_expansion
ffffffff817a2010 t xhci_link_segments
ffffffff817a2080 t xhci_free_tt_info.isra.21
ffffffff817a2140 t xhci_remove_segment_mapping.isra.22
ffffffff817a2170 t xhci_segment_free.isra.24
ffffffff817a21a0 t xhci_free_container_ctx.isra.25.part.26
ffffffff817a21d0 t xhci_update_stream_segment_mapping
ffffffff817a22d0 t xhci_parse_exponent_interval.isra.32
ffffffff817a2360 t xhci_check_trb_in_td_math.isra.34
ffffffff817a2680 t xhci_segment_alloc.isra.27
ffffffff817a2770 t xhci_alloc_segments_for_ring
ffffffff817a2870 t xhci_ring_alloc.constprop.39
ffffffff817a2980 t xhci_alloc_container_ctx.isra.28
ffffffff817a2a70 T xhci_ring_free
ffffffff817a2b40 T xhci_free_or_cache_endpoint_ring
ffffffff817a2ba0 T xhci_ring_expansion
ffffffff817a2d40 T xhci_get_input_control_ctx
ffffffff817a2d60 T xhci_get_slot_ctx
ffffffff817a2d90 T xhci_get_ep_ctx
ffffffff817a2dc0 T xhci_dma_to_transfer_ring
ffffffff817a2df0 T xhci_stream_id_to_ring
ffffffff817a2e40 T xhci_setup_streams_ep_input_ctx
ffffffff817a2eb0 T xhci_setup_no_streams_ep_input_ctx
ffffffff817a2ef0 T xhci_alloc_tt_info
ffffffff817a3060 T xhci_copy_ep0_dequeue_into_input_ctx
ffffffff817a30d0 T xhci_setup_addressable_virt_dev
ffffffff817a3420 T xhci_endpoint_init
ffffffff817a3960 T xhci_endpoint_zero
ffffffff817a39c0 T xhci_clear_endpoint_bw_info
ffffffff817a39e0 T xhci_update_bw_info
ffffffff817a3af0 T xhci_endpoint_copy
ffffffff817a3b50 T xhci_slot_copy
ffffffff817a3bb0 T xhci_alloc_command
ffffffff817a3d00 T xhci_urb_free_priv
ffffffff817a3d30 T xhci_free_command
ffffffff817a3d60 T xhci_alloc_stream_info
ffffffff817a40c0 t xhci_free_stream_info.part.36
ffffffff817a4210 T xhci_free_stream_info
ffffffff817a4230 t xhci_free_virt_device.part.37
ffffffff817a43b0 T xhci_free_virt_device
ffffffff817a43d0 T xhci_free_virt_devices_depth_first
ffffffff817a44d0 T xhci_alloc_virt_device
ffffffff817a4710 T xhci_mem_cleanup
ffffffff817a4d60 T xhci_mem_init
ffffffff817a6070 t inc_deq
ffffffff817a61f0 t inc_enq
ffffffff817a6370 t ring_doorbell_for_active_rings
ffffffff817a6440 t check_trb_math
ffffffff817a64d0 t trace_xhci_dbg_quirks
ffffffff817a6540 t trace_xhci_dbg_reset_ep
ffffffff817a65b0 t trace_xhci_dbg_cancel_urb
ffffffff817a6620 t trace_xhci_dbg_ring_expansion
ffffffff817a6690 t xhci_triad_to_transfer_ring
ffffffff817a6730 t xhci_urb_to_transfer_ring
ffffffff817a6770 t prepare_ring
ffffffff817a69c0 t queue_command
ffffffff817a6b60 t prepare_transfer
ffffffff817a6c70 t xhci_giveback_urb_in_irq.isra.30
ffffffff817a6d40 t xhci_kill_ring_urbs
ffffffff817a6dc0 t xhci_trb_virt_to_dma.part.35
ffffffff817a6df0 t td_to_noop
ffffffff817a6fb0 t xhci_handle_stopped_cmd_ring
ffffffff817a70a0 T xhci_trb_virt_to_dma
ffffffff817a70c0 T xhci_ring_cmd_db
ffffffff817a70e0 T xhci_ring_ep_doorbell
ffffffff817a7120 T xhci_find_new_dequeue_state
ffffffff817a73e0 T xhci_queue_new_dequeue_state
ffffffff817a75d0 t handle_cmd_completion
ffffffff817a8240 T xhci_stop_endpoint_command_watchdog
ffffffff817a8530 T xhci_cleanup_command_queue
ffffffff817a85d0 T xhci_handle_command_timeout
ffffffff817a8760 T trb_in_td
ffffffff817a8880 T xhci_is_vendor_info_code
ffffffff817a88a0 T xhci_queue_bulk_tx
ffffffff817a9180 T xhci_queue_intr_tx
ffffffff817a9230 T xhci_queue_ctrl_tx
ffffffff817a94b0 T xhci_queue_isoc_tx_prepare
ffffffff817a9c00 T xhci_queue_slot_control
ffffffff817a9c30 T xhci_queue_address_device
ffffffff817a9c70 T xhci_queue_vendor_command
ffffffff817a9c90 T xhci_queue_reset_device
ffffffff817a9cc0 T xhci_queue_configure_endpoint
ffffffff817a9cf0 T xhci_queue_evaluate_context
ffffffff817a9d20 T xhci_queue_stop_endpoint
ffffffff817a9d70 T xhci_queue_reset_ep
ffffffff817a9db0 t finish_td.constprop.45
ffffffff817aa070 T xhci_irq
ffffffff817ab760 T xhci_msi_irq
ffffffff817ab770 t trace_xhci_dbg_quirks
ffffffff817ab7e0 t xhci_stop_device.constprop.10
ffffffff817ab950 T xhci_port_state_to_neutral
ffffffff817ab960 T xhci_find_slot_id_by_port
ffffffff817ab9d0 T xhci_ring_device
ffffffff817aba40 T xhci_set_link_state
ffffffff817aba70 T xhci_test_and_clear_bit
ffffffff817abaa0 T xhci_hub_control
ffffffff817acce0 T xhci_hub_status_data
ffffffff817acee0 T xhci_bus_suspend
ffffffff817ad150 T xhci_bus_resume
ffffffff817ad4b0 T xhci_dbg_regs
ffffffff817ad4d0 T xhci_print_ir_set
ffffffff817ad520 T xhci_print_run_regs
ffffffff817ad550 T xhci_print_registers
ffffffff817ad590 T xhci_print_trb_offsets
ffffffff817ad5a0 T xhci_debug_trb
ffffffff817ad5b0 T xhci_debug_segment
ffffffff817ad5c0 T xhci_dbg_ring_ptrs
ffffffff817ad5d0 T xhci_debug_ring
ffffffff817ad600 T xhci_dbg_ep_rings
ffffffff817ad610 T xhci_dbg_erst
ffffffff817ad620 T xhci_dbg_cmd_ptrs
ffffffff817ad630 T xhci_get_slot_state
ffffffff817ad660 T xhci_dbg_ctx
ffffffff817ad6e0 T xhci_dbg_trace
ffffffff817ad730 t ftrace_raw_output_xhci_log_msg
ffffffff817ad780 t ftrace_raw_output_xhci_log_ctx
ffffffff817ad7e0 t ftrace_raw_output_xhci_log_event
ffffffff817ad840 t perf_trace_xhci_log_ctx
ffffffff817ad9f0 t ftrace_raw_event_xhci_log_ctx
ffffffff817adb10 t perf_trace_xhci_log_msg
ffffffff817adc10 t perf_trace_xhci_log_event
ffffffff817add30 t ftrace_raw_event_xhci_log_msg
ffffffff817addd0 t ftrace_raw_event_xhci_log_event
ffffffff817ade80 t xhci_pci_remove
ffffffff817adee0 t xhci_pci_probe
ffffffff817adff0 t xhci_pci_resume
ffffffff817ae060 t xhci_pci_suspend
ffffffff817ae0c0 t xhci_pci_quirks
ffffffff817ae470 t xhci_pci_setup
ffffffff817ae4f0 t trace_xhci_dbg_quirks
ffffffff817ae560 T xhci_unregister_pci
ffffffff817ae580 t host_info
ffffffff817ae590 t write_info
ffffffff817ae5a0 t max_sectors_store
ffffffff817ae600 t max_sectors_show
ffffffff817ae630 t show_info
ffffffff817aec10 t target_alloc
ffffffff817aec80 t slave_configure
ffffffff817aef40 t slave_alloc
ffffffff817aefa0 t bus_reset
ffffffff817aefc0 t device_reset
ffffffff817af000 t queuecommand
ffffffff817af0b0 t command_abort
ffffffff817af1f0 T usb_stor_report_device_reset
ffffffff817af250 T usb_stor_report_bus_reset
ffffffff817af2d0 T usb_stor_transparent_scsi_command
ffffffff817af2e0 T usb_stor_access_xfer_buf
ffffffff817af420 T usb_stor_set_xfer_buf
ffffffff817af480 T usb_stor_pad12_command
ffffffff817af4d0 T usb_stor_ufi_command
ffffffff817af580 t usb_stor_blocking_completion
ffffffff817af5a0 t usb_stor_msg_common
ffffffff817af6d0 T usb_stor_control_msg
ffffffff817af780 T usb_stor_clear_halt
ffffffff817af800 t last_sector_hacks.isra.1.part.2
ffffffff817af8e0 t interpret_urb_result
ffffffff817af950 T usb_stor_ctrl_transfer
ffffffff817afa10 T usb_stor_bulk_transfer_buf
ffffffff817afaa0 t usb_stor_bulk_transfer_sglist.part.4
ffffffff817afb70 T usb_stor_bulk_srb
ffffffff817afbc0 T usb_stor_Bulk_transport
ffffffff817affd0 T usb_stor_bulk_transfer_sg
ffffffff817b0030 t usb_stor_reset_common.part.5
ffffffff817b0120 T usb_stor_CB_reset
ffffffff817b01b0 T usb_stor_CB_transport
ffffffff817b0400 T usb_stor_Bulk_reset
ffffffff817b0470 T usb_stor_stop_transport
ffffffff817b04b0 T usb_stor_Bulk_max_lun
ffffffff817b0520 T usb_stor_port_reset
ffffffff817b0590 T usb_stor_invoke_transport
ffffffff817b0b80 T usb_stor_pre_reset
ffffffff817b0ba0 T usb_stor_suspend
ffffffff817b0be0 T usb_stor_resume
ffffffff817b0c20 T usb_stor_reset_resume
ffffffff817b0c40 T usb_stor_post_reset
ffffffff817b0c70 T usb_stor_adjust_quirks
ffffffff817b0e20 t usb_stor_scan_dwork
ffffffff817b0e80 t release_everything
ffffffff817b0f20 T usb_stor_probe1
ffffffff817b14f0 T usb_stor_probe2
ffffffff817b1810 t storage_probe
ffffffff817b1890 t fill_inquiry_response.part.15
ffffffff817b1af0 T fill_inquiry_response
ffffffff817b1b10 T usb_stor_disconnect
ffffffff817b1c00 t usb_stor_control_thread
ffffffff817b1f70 T usb_stor_euscsi_init
ffffffff817b1fc0 T usb_stor_ucr61s2b_init
ffffffff817b2060 T usb_stor_huawei_e220_init
ffffffff817b20a0 t sierra_get_swoc_info
ffffffff817b20e0 t show_truinst
ffffffff817b21f0 t sierra_set_ms_mode.constprop.3
ffffffff817b2240 T sierra_ms_init
ffffffff817b2350 T option_ms_init
ffffffff817b2580 T usb_usual_ignore_device
ffffffff817b25f0 t nand_compute_ecc
ffffffff817b26b0 t alauda_probe
ffffffff817b2710 t alauda_free_maps
ffffffff817b27f0 t alauda_ensure_map_for_zone
ffffffff817b2b60 t alauda_get_media_status
ffffffff817b2bb0 t alauda_check_media
ffffffff817b3040 t alauda_info_destructor
ffffffff817b3090 t alauda_read_block_raw
ffffffff817b3150 t alauda_transport
ffffffff817b3e50 t init_alauda
ffffffff817b3f70 t cypress_probe
ffffffff817b4000 t cypress_atacb_passthrough
ffffffff817b43c0 t datafab_info_destructor
ffffffff817b43d0 t datafab_probe
ffffffff817b4430 t datafab_handle_mode_sense.isra.2
ffffffff817b45e0 t datafab_determine_lun
ffffffff817b4730 t datafab_read_data
ffffffff817b48f0 t datafab_id_device
ffffffff817b4a00 t datafab_write_data
ffffffff817b4c00 t datafab_transport
ffffffff817b4f30 t freecom_probe
ffffffff817b4f90 t usb_stor_freecom_reset
ffffffff817b4fb0 t init_freecom
ffffffff817b50b0 t freecom_transport
ffffffff817b53a0 t jumpshot_info_destructor
ffffffff817b53b0 t jumpshot_probe
ffffffff817b5410 t jumpshot_get_status
ffffffff817b5480 t jumpshot_id_device
ffffffff817b5550 t jumpshot_write_data.isra.3
ffffffff817b5700 t jumpshot_handle_mode_sense.isra.4
ffffffff817b5940 t jumpshot_read_data.isra.2
ffffffff817b5ad0 t jumpshot_transport
ffffffff817b5e00 t karma_probe
ffffffff817b5e60 t rio_karma_send_command
ffffffff817b5fa0 t rio_karma_transport
ffffffff817b6040 t rio_karma_destructor
ffffffff817b6050 t rio_karma_init
ffffffff817b60f0 t onetouch_probe
ffffffff817b6130 t usb_onetouch_close
ffffffff817b6160 t usb_onetouch_pm_hook
ffffffff817b61d0 t usb_onetouch_open
ffffffff817b6230 t usb_onetouch_irq
ffffffff817b62f0 t onetouch_release_input
ffffffff817b6350 t onetouch_connect_input
ffffffff817b6720 t nand_compute_ecc
ffffffff817b67e0 t sddr09_probe
ffffffff817b6870 t sddr09_send_command
ffffffff817b68c0 t sddr09_get_cardinfo
ffffffff817b6c90 t sddr09_card_info_destructor
ffffffff817b6cc0 t sddr09_readX.constprop.4
ffffffff817b6d60 t sddr09_transport
ffffffff817b7dc0 t dpcm_transport
ffffffff817b7e20 t sddr09_common_init
ffffffff817b7f50 t usb_stor_sddr09_dpcm_init
ffffffff817b8070 t usb_stor_sddr09_init
ffffffff817b8080 t sddr55_reset
ffffffff817b8090 t sddr55_probe
ffffffff817b80f0 t sddr55_status
ffffffff817b8250 t sddr55_card_info_destructor
ffffffff817b8280 t sddr55_transport
ffffffff817b90b0 t usbat_probe
ffffffff817b9110 t usbat_wait_not_busy
ffffffff817b9270 t usbat_device_enable_cdt
ffffffff817b92b0 t usbat_select_and_test_registers
ffffffff817b94d0 t usbat_device_reset
ffffffff817b9560 t usbat_flash_check_media
ffffffff817b9670 t init_usbat
ffffffff817b9910 t init_usbat_flash
ffffffff817b9920 t init_usbat_cd
ffffffff817b9930 t usbat_hp8200e_rw_block_test.constprop.9
ffffffff817b9be0 t usbat_read_block
ffffffff817b9ca0 t usbat_multiple_write
ffffffff817b9da0 t usbat_flash_read_data
ffffffff817b9f80 t usbat_flash_write_data
ffffffff817ba170 t usbat_flash_transport
ffffffff817ba520 t usbat_hp8200e_transport
ffffffff817ba9e0 t serial_port_shutdown
ffffffff817baa10 t serial_write
ffffffff817baa60 t serial_write_room
ffffffff817baa80 t serial_chars_in_buffer
ffffffff817baab0 t serial_throttle
ffffffff817baae0 t serial_unthrottle
ffffffff817bab10 t serial_ioctl
ffffffff817bab60 t serial_break
ffffffff817bab90 t serial_tiocmget
ffffffff817babc0 t serial_tiocmset
ffffffff817babf0 t serial_get_icount
ffffffff817bac20 t serial_port_carrier_raised
ffffffff817bac50 t serial_port_dtr_rts
ffffffff817bac80 t serial_port_activate
ffffffff817bad20 t serial_wait_until_sent
ffffffff817bad90 t destroy_serial
ffffffff817baea0 T usb_serial_port_softint
ffffffff817baec0 t usb_serial_port_poison_urbs
ffffffff817baf20 T usb_serial_suspend
ffffffff817bafb0 t usb_serial_port_unpoison_urbs
ffffffff817bb010 T usb_serial_resume
ffffffff817bb080 t usb_serial_reset_resume
ffffffff817bb0f0 t usb_serial_port_release
ffffffff817bb1b0 t usb_serial_port_work
ffffffff817bb1d0 t match_dynamic_id
ffffffff817bb260 t serial_proc_open
ffffffff817bb280 t serial_hangup
ffffffff817bb2a0 t serial_set_termios
ffffffff817bb2e0 t serial_close
ffffffff817bb300 t serial_open
ffffffff817bb320 t usb_serial_deregister
ffffffff817bb390 T usb_serial_deregister_drivers
ffffffff817bb3e0 T usb_serial_register_drivers
ffffffff817bb7e0 t usb_serial_disconnect
ffffffff817bb900 t serial_cleanup
ffffffff817bb980 t usb_serial_probe
ffffffff817bc8f0 T usb_serial_port_get_by_minor
ffffffff817bc9c0 t serial_proc_show
ffffffff817bcb30 t serial_install
ffffffff817bcc20 T usb_serial_put
ffffffff817bcc40 T usb_serial_generic_chars_in_buffer
ffffffff817bcca0 T usb_serial_generic_throttle
ffffffff817bcce0 T usb_serial_generic_get_icount
ffffffff817bcde0 T usb_serial_handle_break
ffffffff817bce20 T usb_serial_generic_write_start
ffffffff817bcfd0 t usb_serial_generic_submit_read_urb
ffffffff817bd050 T usb_serial_generic_submit_read_urbs
ffffffff817bd0d0 T usb_serial_generic_resume
ffffffff817bd1a0 T usb_serial_generic_read_bulk_callback
ffffffff817bd280 T usb_serial_generic_unthrottle
ffffffff817bd340 T usb_serial_generic_wait_until_sent
ffffffff817bd400 T usb_serial_generic_write_bulk_callback
ffffffff817bd4f0 T usb_serial_handle_sysrq_char
ffffffff817bd560 t usb_serial_generic_msr_changed.isra.2
ffffffff817bd6d0 T usb_serial_generic_tiocmiwait
ffffffff817bd820 T usb_serial_generic_close
ffffffff817bd8a0 T usb_serial_generic_open
ffffffff817bd8f0 T usb_serial_generic_write
ffffffff817bd990 T usb_serial_handle_dcd_change
ffffffff817bda30 T usb_serial_generic_process_read_urb
ffffffff817bdb40 T usb_serial_generic_register
ffffffff817bdb90 T usb_serial_generic_deregister
ffffffff817bdbb0 T usb_serial_generic_prepare_write_buffer
ffffffff817bdc10 T usb_serial_generic_write_room
ffffffff817bdc70 t usb_serial_device_match
ffffffff817bdca0 t usb_serial_device_remove
ffffffff817bdd40 t port_number_show
ffffffff817bdd70 t usb_serial_device_probe
ffffffff817bde80 t new_id_store
ffffffff817bdee0 t new_id_show
ffffffff817bdef0 T usb_serial_bus_register
ffffffff817bdf30 T usb_serial_bus_deregister
ffffffff817bdfe0 t usb_console_write
ffffffff817be0e0 t usb_console_device
